folder,file1,file2,label,dataset,tfidf_similarity,astcc_similarity,tfidf_prediction,astcc_prediction,tfidf_correct,astcc_correct,both_correct,both_wrong
c04_orig_L3v07,original.java,compared.java,1,ir_plag,0.49446762701422625,0.46153846153846156,1,1,True,True,True,False
4552d8a0_ec4c7e8e,4552d8a0.java,ec4c7e8e.java,0,conplag,0.5058851207204721,0.41545893719806765,1,0,False,True,False,False
c04_orig_L2v09,original.java,compared.java,1,ir_plag,0.561642359044158,0.6451612903225806,1,1,True,True,True,False
a0b406e6_c9b4bb51,a0b406e6.java,c9b4bb51.java,0,conplag,0.40264302381951855,0.38526912181303113,0,0,True,True,True,False
6f02c6d9_d3a96420,6f02c6d9.java,d3a96420.java,0,conplag,0.5516782636630829,0.42857142857142855,1,0,False,True,False,False
949502c2_9fc811f7,949502c2.java,9fc811f7.java,1,conplag,0.48480745925561625,0.40236686390532544,1,0,True,False,False,False
10584086_f229aa7f,10584086.java,f229aa7f.java,0,conplag,0.32609149904502843,0.3890784982935154,0,0,True,True,True,False
c9159d9c_d3a96420,c9159d9c.java,d3a96420.java,0,conplag,0.3810793885838146,0.41131105398457585,0,0,True,True,True,False
8639f6c6_e18ae6a1,8639f6c6.java,e18ae6a1.java,0,conplag,0.5527405878772589,0.3221476510067114,1,0,False,True,False,False
c04_orig_L5v02,original.java,compared.java,1,ir_plag,0.443776696440914,0.43243243243243246,0,0,False,False,False,True
c07_orig_L4v04,original.java,compared.java,1,ir_plag,0.5522353680582914,0.3825136612021858,1,0,True,False,False,False
3e6def38_e7dce35b,3e6def38.java,e7dce35b.java,1,conplag,0.7779913527947735,0.4790874524714829,1,1,True,True,True,False
11c2ab99_e6a6e318,11c2ab99.java,e6a6e318.java,1,conplag,0.6069433376982151,0.4953560371517028,1,1,True,True,True,False
ca3128ab_e270e909,ca3128ab.java,e270e909.java,0,conplag,0.4577677722560581,0.35074626865671643,1,0,False,True,False,False
141effef_9cea10af,141effef.java,9cea10af.java,0,conplag,0.5811823277794584,0.3378995433789954,1,0,False,True,False,False
26e699de_f229aa7f,26e699de.java,f229aa7f.java,0,conplag,0.3110685918752603,0.3660130718954248,0,0,True,True,True,False
9862c742_d9199dfd,9862c742.java,d9199dfd.java,0,conplag,0.6249677841497814,0.4327485380116959,1,0,False,True,False,False
aa4b840f_e99c14b9,aa4b840f.java,e99c14b9.java,0,conplag,0.36499787205682993,0.2887700534759358,0,0,True,True,True,False
c02_orig_L5v04,original.java,compared.java,1,ir_plag,0.5771829217099489,0.2978723404255319,1,0,True,False,False,False
c07_orig_L4v07,original.java,compared.java,1,ir_plag,0.717423851507924,0.40718562874251496,1,0,True,False,False,False
8f6421f3_ea2fc2bc,8f6421f3.java,ea2fc2bc.java,1,conplag,0.5409418989519427,0.47416413373860183,1,1,True,True,True,False
085ddefc_1500a4fa,085ddefc.java,1500a4fa.java,0,conplag,0.6421364995400318,0.3004115226337449,1,0,False,True,False,False
c06_orig_L1v03,original.java,compared.java,1,ir_plag,0.9605919017008309,0.6491228070175439,1,1,True,True,True,False
8f6421f3_bdfe8110,8f6421f3.java,bdfe8110.java,1,conplag,0.5747245987515225,0.4875,1,1,True,True,True,False
c06_orig_L2v01,original.java,compared.java,1,ir_plag,0.7325001359045382,0.6491228070175439,1,1,True,True,True,False
4e9c4bf9_7011024d,4e9c4bf9.java,7011024d.java,0,conplag,0.4312608162826172,0.38287153652392947,0,0,True,True,True,False
c06_orig_L6v01,original.java,compared.java,1,ir_plag,0.4837625282559399,0.4,1,0,True,False,False,False
c04_orig_L2v05,original.java,compared.java,1,ir_plag,0.5323979602228025,0.6031746031746031,1,1,True,True,True,False
46e9aed4_7011024d,46e9aed4.java,7011024d.java,0,conplag,0.3331707560086587,0.3568075117370892,0,0,True,True,True,False
c05_orig_L3v07,original.java,compared.java,1,ir_plag,0.46927730691176867,0.5242718446601942,1,1,True,True,True,False
c04_orig_L1v08,original.java,compared.java,1,ir_plag,0.9378995585371003,0.6451612903225806,1,1,True,True,True,False
c03_orig_L3v01,original.java,compared.java,1,ir_plag,0.6833646402243235,0.34375,1,0,True,False,False,False
0922b7e7_d1cd194e,0922b7e7.java,d1cd194e.java,0,conplag,0.2573977278765204,0.3884057971014493,0,0,True,True,True,False
c03_orig_L5v02,original.java,compared.java,1,ir_plag,0.723677862875135,0.37623762376237624,1,0,True,False,False,False
339fdc7f_6be4dcef,339fdc7f.java,6be4dcef.java,0,conplag,0.47707146150311447,0.391304347826087,1,0,False,True,False,False
67241a76_8a39dbf5,67241a76.java,8a39dbf5.java,0,conplag,0.24346972872374423,0.42567567567567566,0,0,True,True,True,False
0d4d22e0_d20e861b,0d4d22e0.java,d20e861b.java,0,conplag,0.28225245735782617,0.33614735226400616,0,0,True,True,True,False
3d06b643_db7f80a5,3d06b643.java,db7f80a5.java,1,conplag,0.5878871969697769,0.4975845410628019,1,1,True,True,True,False
c01_orig_L1v04,original.java,compared.java,1,ir_plag,1.0000000000000002,0.75,1,1,True,True,True,False
3380fa52_8a39dbf5,3380fa52.java,8a39dbf5.java,0,conplag,0.25096985440532926,0.39228295819935693,0,0,True,True,True,False
ae4d5b49_f665e87b,ae4d5b49.java,f665e87b.java,0,conplag,0.40209066384974035,0.38876889848812096,0,0,True,True,True,False
31cdf5fe_f0801d53,31cdf5fe.java,f0801d53.java,0,conplag,0.27925328140106476,0.375,0,0,True,True,True,False
8f31b279_d2f74dfc,8f31b279.java,d2f74dfc.java,0,conplag,0.4157355695090636,0.3482849604221636,0,0,True,True,True,False
480de7be_f4757480,480de7be.java,f4757480.java,1,conplag,0.8251518095596018,0.4028776978417266,1,0,True,False,False,False
c06_orig_L4v09,original.java,compared.java,1,ir_plag,0.3510595527830282,0.4878048780487805,0,1,False,True,False,False
30e0cc81_b55888de,30e0cc81.java,b55888de.java,0,conplag,0.45386921562573723,0.375,1,0,False,True,False,False
54d7c21e_a7e7f371,54d7c21e.java,a7e7f371.java,1,conplag,0.985085191438301,0.5548387096774193,1,1,True,True,True,False
29cf2e70_584b0e9e,29cf2e70.java,584b0e9e.java,1,conplag,0.2779949586827262,0.42165242165242167,0,0,False,False,False,True
1dab88fb_f59d9b6e,1dab88fb.java,f59d9b6e.java,1,conplag,0.8080959164853636,0.46706586826347307,1,1,True,True,True,False
4eac0eea_f4d6d28d,4eac0eea.java,f4d6d28d.java,1,conplag,1.0000000000000013,0.47580645161290325,1,1,True,True,True,False
bd65846f_d018b49f,bd65846f.java,d018b49f.java,0,conplag,0.34494582234505433,0.36619718309859156,0,0,True,True,True,False
3e6def38_548ffb07,3e6def38.java,548ffb07.java,1,conplag,0.9659650902822847,0.5172855313700384,1,1,True,True,True,False
0cedec8a_ac8acb97,0cedec8a.java,ac8acb97.java,1,conplag,0.44205547077960267,0.3148148148148148,0,0,False,False,False,True
5c54f087_c6c7fa0c,5c54f087.java,c6c7fa0c.java,0,conplag,0.361853562599377,0.3446969696969697,0,0,True,True,True,False
0ecf356d_71a4f6d2,0ecf356d.java,71a4f6d2.java,1,conplag,0.520407403704962,0.5443037974683544,1,1,True,True,True,False
3a12e509_fae0662f,3a12e509.java,fae0662f.java,0,conplag,0.4783592840888907,0.36712328767123287,1,0,False,True,False,False
c04_orig_L6v07,original.java,compared.java,1,ir_plag,0.35989602984106656,0.358974358974359,0,0,False,False,False,True
829d2024_9852706b,829d2024.java,9852706b.java,1,conplag,0.4604250073679022,0.40298507462686567,1,0,True,False,False,False
80881cae_9555b9d1,80881cae.java,9555b9d1.java,0,conplag,0.3846145874168629,0.36432637571157495,0,0,True,True,True,False
3f939694_54488276,3f939694.java,54488276.java,0,conplag,0.44909559019019873,0.38565022421524664,0,0,True,True,True,False
c02_orig_L6v06,original.java,compared.java,1,ir_plag,0.4442597591534515,0.40350877192982454,0,0,False,False,False,True
643e22cc_bd7281dc,643e22cc.java,bd7281dc.java,0,conplag,0.46932922095740165,0.4371584699453552,1,0,False,True,False,False
c04_orig_L3v02,original.java,compared.java,1,ir_plag,0.5230097026106761,0.6451612903225806,1,1,True,True,True,False
1480a727_a7d1ce58,1480a727.java,a7d1ce58.java,1,conplag,0.535571953573996,0.5608011444921316,1,1,True,True,True,False
45e38fad_5be7547e,45e38fad.java,5be7547e.java,0,conplag,0.49976064751717286,0.34539473684210525,1,0,False,True,False,False
71c7ac71_bdfe8110,71c7ac71.java,bdfe8110.java,0,conplag,0.48686591263036155,0.3120879120879121,1,0,False,True,False,False
5ee4d2f9_b38468e8,5ee4d2f9.java,b38468e8.java,0,conplag,0.3435033193799847,0.31643002028397565,0,0,True,True,True,False
3d06b643_cb87df79,3d06b643.java,cb87df79.java,1,conplag,0.6487146302928816,0.4421052631578947,1,0,True,False,False,False
722e318f_b790ef12,722e318f.java,b790ef12.java,1,conplag,0.46539959009032544,0.4444444444444444,1,0,True,False,False,False
c03_orig_L4v07,original.java,compared.java,1,ir_plag,0.8221780672315515,0.3673469387755102,1,0,True,False,False,False
8a39dbf5_e1a5831a,8a39dbf5.java,e1a5831a.java,0,conplag,0.24538882219048092,0.45438898450946646,0,1,True,False,False,False
529d9642_8ad1ad84,529d9642.java,8ad1ad84.java,0,conplag,0.344661920712765,0.36065573770491804,0,0,True,True,True,False
c03_orig_L6v05,original.java,compared.java,1,ir_plag,0.6875226150789282,0.3417085427135678,1,0,True,False,False,False
a6520606_fb05904c,a6520606.java,fb05904c.java,0,conplag,0.3678854736673566,0.3464566929133858,0,0,True,True,True,False
1a31f5cb_dc575a6c,1a31f5cb.java,dc575a6c.java,0,conplag,0.5475450190872618,0.4539249146757679,1,1,False,False,False,True
48c5f745_4d25818e,48c5f745.java,4d25818e.java,1,conplag,0.8564187246948254,0.42346938775510207,1,0,True,False,False,False
71e0f2e5_b226c49a,71e0f2e5.java,b226c49a.java,0,conplag,0.32751247197817634,0.357504215851602,0,0,True,True,True,False
2af19170_ac8ef97c,2af19170.java,ac8ef97c.java,0,conplag,0.40549827085032125,0.4107424960505529,0,0,True,True,True,False
c07_orig_L5v01,original.java,compared.java,1,ir_plag,0.6725122849233544,0.4293785310734463,1,0,True,False,False,False
764484c3_9028caf7,764484c3.java,9028caf7.java,0,conplag,0.48480642654863787,0.3801295896328294,1,0,False,True,False,False
0c1143f7_960a4c0f,0c1143f7.java,960a4c0f.java,0,conplag,0.3680163376858433,0.4021164021164021,0,0,True,True,True,False
8e990c75_d9f6c257,8e990c75.java,d9f6c257.java,0,conplag,0.26812234654288736,0.32524271844660196,0,0,True,True,True,False
c06_orig_L4v06,original.java,compared.java,1,ir_plag,0.2545200681796521,0.4411764705882353,0,0,False,False,False,True
163d0dde_f87eb1b3,163d0dde.java,f87eb1b3.java,0,conplag,0.3928392267515607,0.2774869109947644,0,0,True,True,True,False
66e74577_6e207cbf,66e74577.java,6e207cbf.java,0,conplag,0.36534908035945,0.2541176470588235,0,0,True,True,True,False
c04_orig_L6v03,original.java,compared.java,1,ir_plag,0.4539797611207156,0.40540540540540543,1,0,True,False,False,False
29cf2e70_b2001d68,29cf2e70.java,b2001d68.java,1,conplag,0.27711749249741147,0.5303514376996805,0,1,False,True,False,False
3e93b259_a60fba84,3e93b259.java,a60fba84.java,1,conplag,0.3818091971371063,0.4223300970873786,0,0,False,False,False,True
23194f89_bcc5473d,23194f89.java,bcc5473d.java,0,conplag,0.33456481008201305,0.3210702341137124,0,0,True,True,True,False
0c9d4def_f665e87b,0c9d4def.java,f665e87b.java,0,conplag,0.6332096230004339,0.41282565130260523,1,0,False,True,False,False
3e93b259_e431de28,3e93b259.java,e431de28.java,0,conplag,0.3649648828052397,0.4157303370786517,0,0,True,True,True,False
49b94994_d8654140,49b94994.java,d8654140.java,0,conplag,0.44505043880858475,0.32460732984293195,0,0,True,True,True,False
9ab3c0e1_d5fa4746,9ab3c0e1.java,d5fa4746.java,1,conplag,0.7291190679877362,0.492040520984081,1,1,True,True,True,False
11c2ab99_bdfe8110,11c2ab99.java,bdfe8110.java,1,conplag,0.9932810159939895,0.5679012345679012,1,1,True,True,True,False
116765b1_38601291,116765b1.java,38601291.java,1,conplag,0.4386588850023998,0.4541284403669725,0,1,False,True,False,False
45f5632f_5dc1f7b3,45f5632f.java,5dc1f7b3.java,0,conplag,0.5755106223650898,0.32558139534883723,1,0,False,True,False,False
734a94be_cb87df79,734a94be.java,cb87df79.java,1,conplag,0.7090470949513829,0.4807121661721068,1,1,True,True,True,False
90f01508_ec8566b8,90f01508.java,ec8566b8.java,0,conplag,0.3712319063109942,0.4046920821114369,0,0,True,True,True,False
0f3a2acf_16e6d8bb,0f3a2acf.java,16e6d8bb.java,1,conplag,0.33338615672081334,0.47751937984496123,0,1,False,True,False,False
4552d8a0_d3a96420,4552d8a0.java,d3a96420.java,0,conplag,0.4489248706603277,0.42473118279569894,0,0,True,True,True,False
0b27be88_3f4a5b64,0b27be88.java,3f4a5b64.java,1,conplag,1.0000000000000016,0.5748502994011976,1,1,True,True,True,False
316c9955_e7370eec,316c9955.java,e7370eec.java,0,conplag,0.3687271715204569,0.3553299492385787,0,0,True,True,True,False
c07_orig_L6v06,original.java,compared.java,1,ir_plag,0.35610321907741205,0.4024390243902439,0,0,False,False,False,True
c04_orig_L5v04,original.java,compared.java,1,ir_plag,0.7265555964342547,0.3235294117647059,1,0,True,False,False,False
4d279121_856a8eda,4d279121.java,856a8eda.java,0,conplag,0.48571343823664537,0.36024844720496896,1,0,False,True,False,False
c05_orig_L3v08,original.java,compared.java,1,ir_plag,0.3425913734889208,0.4536082474226804,0,1,False,True,False,False
0922b7e7_c34bb733,0922b7e7.java,c34bb733.java,0,conplag,0.3416023431872743,0.34498834498834496,0,0,True,True,True,False
c06_orig_np05,original.java,compared.java,0,ir_plag,0.649263893849334,0.4864864864864865,1,1,False,False,False,True
05ca89ed_5b9a0551,05ca89ed.java,5b9a0551.java,0,conplag,0.4427526038437729,0.3701657458563536,0,0,True,True,True,False
c04_orig_L2v01,original.java,compared.java,1,ir_plag,0.561642359044158,0.6451612903225806,1,1,True,True,True,False
2722ef48_e9144440,2722ef48.java,e9144440.java,0,conplag,0.538139228336277,0.3867768595041322,1,0,False,True,False,False
43ca682a_baebdc56,43ca682a.java,baebdc56.java,1,conplag,1.000000000000004,0.553475935828877,1,1,True,True,True,False
6815a099_f41057db,6815a099.java,f41057db.java,1,conplag,0.6094143258819702,0.47058823529411764,1,1,True,True,True,False
0ee2f8f1_587307f2,0ee2f8f1.java,587307f2.java,1,conplag,0.9999999999999758,0.5783783783783784,1,1,True,True,True,False
18e2441c_24b20554,18e2441c.java,24b20554.java,1,conplag,0.4012852719675067,0.44776119402985076,0,0,False,False,False,True
8703709f_d2901569,8703709f.java,d2901569.java,0,conplag,0.4002728532612458,0.35714285714285715,0,0,True,True,True,False
c05_orig_L5v05,original.java,compared.java,1,ir_plag,0.469766539576422,0.47619047619047616,1,1,True,True,True,False
16a2a867_3951966f,16a2a867.java,3951966f.java,0,conplag,0.5317026196946659,0.35406698564593303,1,0,False,True,False,False
c06_orig_L5v05,original.java,compared.java,1,ir_plag,0.48359141919881565,0.5084745762711864,1,1,True,True,True,False
6e207cbf_dc281165,6e207cbf.java,dc281165.java,0,conplag,0.28548639339645693,0.289044289044289,0,0,True,True,True,False
1dab88fb_7b5f64b7,1dab88fb.java,7b5f64b7.java,0,conplag,0.47711438490239827,0.3924268502581756,1,0,False,True,False,False
5af25bd7_cbbbed5f,5af25bd7.java,cbbbed5f.java,0,conplag,0.44104363579707095,0.44580152671755724,0,0,True,True,True,False
26e699de_402aff07,26e699de.java,402aff07.java,0,conplag,0.4162862899539679,0.34576271186440677,0,0,True,True,True,False
35eb27da_8559d49e,35eb27da.java,8559d49e.java,0,conplag,0.17186558045197053,0.3391304347826087,0,0,True,True,True,False
2a655afe_692a4496,2a655afe.java,692a4496.java,1,conplag,0.999999999999998,0.5853658536585366,1,1,True,True,True,False
c05_orig_L5v03,original.java,compared.java,1,ir_plag,0.7324123887095969,0.44660194174757284,1,0,True,False,False,False
ad4c7a20_f8e7b886,ad4c7a20.java,f8e7b886.java,0,conplag,0.4970544393469554,0.40442338072669826,1,0,False,True,False,False
5d175166_d1391025,5d175166.java,d1391025.java,0,conplag,0.4085375039400959,0.37894736842105264,0,0,True,True,True,False
018c15bd_378bb1ca,018c15bd.java,378bb1ca.java,0,conplag,0.5116915882654579,0.33519553072625696,1,0,False,True,False,False
8d9871a9_e431de28,8d9871a9.java,e431de28.java,1,conplag,0.7149755061970042,0.49025069637883006,1,1,True,True,True,False
c02_orig_L6v08,original.java,compared.java,1,ir_plag,0.5105355143262317,0.37383177570093457,1,0,True,False,False,False
c04_orig_np01,original.java,compared.java,0,ir_plag,0.40460912109928704,0.3,0,0,True,True,True,False
169e34bf_69b8ffb2,169e34bf.java,69b8ffb2.java,0,conplag,0.5671282708133097,0.38341968911917096,1,0,False,True,False,False
6e207cbf_76ad805a,6e207cbf.java,76ad805a.java,0,conplag,0.3689827082747469,0.21705426356589147,0,0,True,True,True,False
9291ca83_b185d034,9291ca83.java,b185d034.java,1,conplag,0.6311036113034479,0.45478036175710596,1,1,True,True,True,False
692a4496_f7006f16,692a4496.java,f7006f16.java,0,conplag,0.4156438999781996,0.385395537525355,0,0,True,True,True,False
856a8eda_c354b74f,856a8eda.java,c354b74f.java,0,conplag,0.46672883414054667,0.3237597911227154,1,0,False,True,False,False
1dab88fb_9c55bc1b,1dab88fb.java,9c55bc1b.java,0,conplag,0.5536057257109631,0.39344262295081966,1,0,False,True,False,False
bdf7bfb2_d92c5342,bdf7bfb2.java,d92c5342.java,0,conplag,0.4854781695235024,0.39882697947214074,1,0,False,True,False,False
ac121776_eb6cfca7,ac121776.java,eb6cfca7.java,0,conplag,0.3130523331120732,0.3325301204819277,0,0,True,True,True,False
c05_orig_L6v02,original.java,compared.java,1,ir_plag,0.3394381235718196,0.42201834862385323,0,0,False,False,False,True
3c667d4f_be3b1289,3c667d4f.java,be3b1289.java,1,conplag,0.531147391398542,0.46534653465346537,1,1,True,True,True,False
11373c16_69b2fd22,11373c16.java,69b2fd22.java,0,conplag,0.4889385412219848,0.3623853211009174,1,0,False,True,False,False
32ff22fe_f0d91796,32ff22fe.java,f0d91796.java,0,conplag,0.6349174596319989,0.4657039711191336,1,1,False,False,False,True
94b3b86d_efe594c3,94b3b86d.java,efe594c3.java,0,conplag,0.5656570105894222,0.39209225700164746,1,0,False,True,False,False
11373c16_7011024d,11373c16.java,7011024d.java,0,conplag,0.3831182914138313,0.37745098039215685,0,0,True,True,True,False
c05_orig_np10,original.java,compared.java,0,ir_plag,0.4584969312266478,0.32653061224489793,1,0,False,True,False,False
c07_orig_np14,original.java,compared.java,0,ir_plag,0.7056645910518433,0.41304347826086957,1,0,False,True,False,False
018c9543_d1dbc56a,018c9543.java,d1dbc56a.java,0,conplag,0.5097662331194299,0.3277310924369748,1,0,False,True,False,False
c04_orig_L3v04,original.java,compared.java,1,ir_plag,0.7829121124565064,0.4411764705882353,1,0,True,False,False,False
c02_orig_L1v07,original.java,compared.java,1,ir_plag,0.9645280986565163,0.574468085106383,1,1,True,True,True,False
c03_orig_np13,original.java,compared.java,0,ir_plag,0.7885604006568847,0.4,1,0,False,True,False,False
2c7a0000_bd50e3fe,2c7a0000.java,bd50e3fe.java,1,conplag,0.8925276939271037,0.4811320754716981,1,1,True,True,True,False
c02_orig_L4v01,original.java,compared.java,1,ir_plag,0.45436960625389183,0.3140495867768595,1,0,True,False,False,False
343cc8e7_7f69a9e8,343cc8e7.java,7f69a9e8.java,0,conplag,0.18161791852283504,0.43236409608091025,0,0,True,True,True,False
1984bef1_2063ba3e,1984bef1.java,2063ba3e.java,0,conplag,0.4457731775177811,0.4329004329004329,0,0,True,True,True,False
a8e2cefc_ee270b2a,a8e2cefc.java,ee270b2a.java,0,conplag,0.435650999893598,0.37943262411347517,0,0,True,True,True,False
c02_orig_L3v08,original.java,compared.java,1,ir_plag,0.6576829321967884,0.574468085106383,1,1,True,True,True,False
11d91f31_4323e2bd,11d91f31.java,4323e2bd.java,0,conplag,0.5901428892995815,0.35797665369649806,1,0,False,True,False,False
402aff07_f229aa7f,402aff07.java,f229aa7f.java,0,conplag,0.27000525608727166,0.30996309963099633,0,0,True,True,True,False
14b0fb8e_6490bbe8,14b0fb8e.java,6490bbe8.java,0,conplag,0.42774982463278144,0.36923076923076925,0,0,True,True,True,False
81fb6415_b3d4c5ca,81fb6415.java,b3d4c5ca.java,0,conplag,0.56920497877298,0.4036697247706422,1,0,False,True,False,False
72d9eb5b_884f5678,72d9eb5b.java,884f5678.java,0,conplag,0.2811907196071368,0.38922155688622756,0,0,True,True,True,False
c02_orig_L5v09,original.java,compared.java,1,ir_plag,0.6993931387989135,0.36036036036036034,1,0,True,False,False,False
c05_orig_np08,original.java,compared.java,0,ir_plag,0.2713916922406407,0.3010752688172043,0,0,True,True,True,False
9756f13a_ea899386,9756f13a.java,ea899386.java,0,conplag,0.497079741868947,0.4140786749482402,1,0,False,True,False,False
1dab88fb_a6229ee9,1dab88fb.java,a6229ee9.java,0,conplag,0.40574915202439793,0.3694915254237288,0,0,True,True,True,False
c07_orig_L5v08,original.java,compared.java,1,ir_plag,0.5732825072533234,0.3902439024390244,1,0,True,False,False,False
a7894e0b_fadc1365,a7894e0b.java,fadc1365.java,1,conplag,0.7126585293305736,0.48520710059171596,1,1,True,True,True,False
9028caf7_e6b7a899,9028caf7.java,e6b7a899.java,0,conplag,0.4591730543595336,0.37662337662337664,1,0,False,True,False,False
c07_orig_np02,original.java,compared.java,0,ir_plag,0.7665526861625998,0.3915343915343915,1,0,False,True,False,False
63bfa731_9fc811f7,63bfa731.java,9fc811f7.java,1,conplag,0.5686309699245671,0.3786008230452675,1,0,True,False,False,False
c06_orig_np03,original.java,compared.java,0,ir_plag,0.6793733687901707,0.4864864864864865,1,1,False,False,False,True
c03_orig_L3v04,original.java,compared.java,1,ir_plag,0.8172820257863169,0.3825136612021858,1,0,True,False,False,False
c03_orig_np06,original.java,compared.java,0,ir_plag,0.8406208445406954,0.4883720930232558,1,1,False,False,False,True
0588b869_9028caf7,0588b869.java,9028caf7.java,0,conplag,0.47616657090447395,0.35634743875278396,1,0,False,True,False,False
2bbf754b_69b8ffb2,2bbf754b.java,69b8ffb2.java,0,conplag,0.4597093302610916,0.3350253807106599,1,0,False,True,False,False
c03_orig_L4v06,original.java,compared.java,1,ir_plag,0.5963549763681119,0.36923076923076925,1,0,True,False,False,False
5a81e159_866a2d52,5a81e159.java,866a2d52.java,0,conplag,0.3105014498974525,0.39862542955326463,0,0,True,True,True,False
c06_orig_L1v01,original.java,compared.java,1,ir_plag,0.958826086641664,0.6491228070175439,1,1,True,True,True,False
11c2ab99_28c2d81a,11c2ab99.java,28c2d81a.java,1,conplag,0.8898518824068167,0.5228758169934641,1,1,True,True,True,False
c05_orig_np14,original.java,compared.java,0,ir_plag,0.4573484756571778,0.36,1,0,False,True,False,False
27ec4acc_ddcadc64,27ec4acc.java,ddcadc64.java,0,conplag,0.6857388484143188,0.40375586854460094,1,0,False,True,False,False
69b8ffb2_c9159d9c,69b8ffb2.java,c9159d9c.java,0,conplag,0.40294108769140885,0.4009216589861751,0,0,True,True,True,False
4303de0d_c9a316ca,4303de0d.java,c9a316ca.java,0,conplag,0.45184282643370205,0.3815789473684211,1,0,False,True,False,False
464a03b8_cf27732e,464a03b8.java,cf27732e.java,0,conplag,0.5811584541232301,0.3613861386138614,1,0,False,True,False,False
c01_orig_L6v05,original.java,compared.java,1,ir_plag,0.25388653168198305,0.16666666666666666,0,0,False,False,False,True
26e699de_fcc7e8fa,26e699de.java,fcc7e8fa.java,0,conplag,0.3065778212578997,0.3438395415472779,0,0,True,True,True,False
c03_orig_L3v02,original.java,compared.java,1,ir_plag,0.7498166402180303,0.5714285714285714,1,1,True,True,True,False
7011024d_eea69e7f,7011024d.java,eea69e7f.java,0,conplag,0.2856772654184301,0.37745098039215685,0,0,True,True,True,False
74f4382e_bd584714,74f4382e.java,bd584714.java,0,conplag,0.3327946527794832,0.32889963724304716,0,0,True,True,True,False
1a6f8b20_77448a05,1a6f8b20.java,77448a05.java,0,conplag,0.5001312001159784,0.31198686371100165,1,0,False,True,False,False
8b490132_db09b3f9,8b490132.java,db09b3f9.java,1,conplag,1.000000000000002,0.6101694915254238,1,1,True,True,True,False
2bbc6c80_4e58558c,2bbc6c80.java,4e58558c.java,1,conplag,0.999999999999999,0.5622641509433962,1,1,True,True,True,False
c05_orig_L5v08,original.java,compared.java,1,ir_plag,0.35755879396893997,0.3218390804597701,0,0,False,False,False,True
c02_orig_L3v02,original.java,compared.java,1,ir_plag,0.5080057196621818,0.2909090909090909,1,0,True,False,False,False
c03_orig_L2v07,original.java,compared.java,1,ir_plag,0.9500474887491475,0.4883720930232558,1,1,True,True,True,False
b5da712b_dd994c01,b5da712b.java,dd994c01.java,0,conplag,0.3506054299664952,0.33088235294117646,0,0,True,True,True,False
90f01508_e00b1794,90f01508.java,e00b1794.java,0,conplag,0.4424374551130434,0.38819875776397517,0,0,True,True,True,False
354d060f_e1c4f3db,354d060f.java,e1c4f3db.java,0,conplag,0.46435225452836876,0.43559718969555034,1,0,False,True,False,False
b08b1c3c_d92b4600,b08b1c3c.java,d92b4600.java,0,conplag,0.1912354316308099,0.31670281995661603,0,0,True,True,True,False
07043d35_97a7fab5,07043d35.java,97a7fab5.java,0,conplag,0.5443226407342571,0.41651705565529623,1,0,False,True,False,False
4e28b45e_d7a8434f,4e28b45e.java,d7a8434f.java,1,conplag,1.000000000000001,0.5773195876288659,1,1,True,True,True,False
9d1bfd29_fe07e031,9d1bfd29.java,fe07e031.java,0,conplag,0.5795719099144075,0.36160714285714285,1,0,False,True,False,False
c07_orig_L5v06,original.java,compared.java,1,ir_plag,0.48295136194003085,0.3655913978494624,1,0,True,False,False,False
b2590225_fdcbdf85,b2590225.java,fdcbdf85.java,0,conplag,0.4067755429686335,0.3973509933774834,0,0,True,True,True,False
584b0e9e_722e318f,584b0e9e.java,722e318f.java,0,conplag,0.5884554939787997,0.4,1,0,False,True,False,False
c05_orig_np06,original.java,compared.java,0,ir_plag,0.48234324323944244,0.36,1,0,False,True,False,False
21c9b214_d5a20936,21c9b214.java,d5a20936.java,1,conplag,0.36683252176244585,0.5023148148148148,0,1,False,True,False,False
11c2ab99_8f6421f3,11c2ab99.java,8f6421f3.java,1,conplag,0.579571667883033,0.4875,1,1,True,True,True,False
3b498a39_69b2fd22,3b498a39.java,69b2fd22.java,0,conplag,0.47251204639324895,0.39059674502712477,1,0,False,True,False,False
c02_orig_L2v09,original.java,compared.java,1,ir_plag,0.5786575583281374,0.574468085106383,1,1,True,True,True,False
c06_orig_L1v06,original.java,compared.java,1,ir_plag,0.9605919017008309,0.6491228070175439,1,1,True,True,True,False
c02_orig_np14,original.java,compared.java,0,ir_plag,0.5068906914544768,0.3238095238095238,1,0,False,True,False,False
cdb801a1_e14d1ba0,cdb801a1.java,e14d1ba0.java,0,conplag,0.3693241990301609,0.34989200863930886,0,0,True,True,True,False
00f79486_fb312dc6,00f79486.java,fb312dc6.java,0,conplag,0.3602838382618912,0.3688760806916426,0,0,True,True,True,False
ae6567fb_d22a53cd,ae6567fb.java,d22a53cd.java,0,conplag,0.35820790081480836,0.3667180277349769,0,0,True,True,True,False
953ac418_ba9b94f7,953ac418.java,ba9b94f7.java,0,conplag,0.4563592514209927,0.4223826714801444,1,0,False,True,False,False
2bbf754b_9862c742,2bbf754b.java,9862c742.java,0,conplag,0.5184714903591633,0.3869047619047619,1,0,False,True,False,False
c07_orig_L5v03,original.java,compared.java,1,ir_plag,0.7136339441809195,0.4074074074074074,1,0,True,False,False,False
